date,V,MA
2018-04-12,121.06999969482422,168.38323974609375
2018-04-13,120.75,167.87269592285156
2018-04-16,121.87999725341795,167.48736572265625
2018-04-17,123.8000030517578,171.79322814941406
2018-04-18,124.4800033569336,172.8721160888672
2018-04-19,123.95999908447266,172.4386749267578
2018-04-20,124.1999969482422,170.57949829101562
2018-04-23,124.45999908447266,168.99005126953125
2018-04-24,121.2699966430664,166.88046264648438
2018-04-25,121.20999908447266,166.13873291015625
2018-04-26,127.08000183105467,171.619873046875
2018-04-27,126.01000213623048,169.4813232421875
2018-04-30,126.87999725341795,171.72584533691406
2018-05-01,127.51000213623048,173.6331787109375
2018-05-02,126.37999725341795,178.99868774414062
2018-05-03,127.18000030517578,179.6344451904297
2018-05-04,128.16000366210938,181.26239013671875
2018-05-07,129.25999450683594,182.1582489013672
2018-05-08,129.89999389648438,183.53579711914065
2018-05-09,130.83999633789062,183.6321258544922
2018-05-10,131.0,185.9632568359375
2018-05-11,131.82000732421875,186.25222778320312
2018-05-14,131.2100067138672,185.06739807128903
2018-05-15,131.10000610351562,184.9518280029297
2018-05-16,130.88999938964844,185.31784057617188
2018-05-17,129.92999267578125,184.18116760253903
2018-05-18,129.92999267578125,183.41050720214844
2018-05-21,130.66000366210938,184.18116760253903
2018-05-22,130.7100067138672,184.5857696533203
2018-05-23,131.8800048828125,185.90548706054688
2018-05-24,131.88999938964844,184.8651428222656
2018-05-25,131.27999877929688,184.15228271484375
2018-05-29,129.69000244140625,182.5724945068359
2018-05-30,130.63999938964844,184.72059631347656
2018-05-31,130.72000122070312,183.1407928466797
2018-06-01,130.85000610351562,188.19813537597656
2018-06-04,133.07000732421875,190.4714813232422
2018-06-05,133.55999755859375,192.0416259765625
2018-06-06,136.27999877929688,195.7503204345703
2018-06-07,133.83999633789062,192.2150421142578
2018-06-08,134.74000549316406,192.69664001464844
2018-06-11,133.91000366210938,191.20358276367188
2018-06-12,134.86000061035156,192.78334045410156
2018-06-13,134.39999389648438,192.08978271484375
2018-06-14,135.0,191.99343872070312
2018-06-15,135.10000610351562,192.2053985595703
2018-06-18,136.1999969482422,193.7466735839844
2018-06-19,135.11000061035156,192.35952758789065
2018-06-20,135.5,194.14157104492188
2018-06-21,134.52999877929688,193.4094696044922
2018-06-22,135.3300018310547,194.0838165283203
2018-06-25,130.92999267578125,187.8224334716797
2018-06-26,132.5500030517578,189.24810791015625
2018-06-27,131.02000427246094,186.0884704589844
2018-06-28,132.74000549316406,189.8646240234375
2018-06-29,132.4499969482422,189.30587768554688
2018-07-02,132.5,190.41363525390625
2018-07-03,131.4499969482422,189.0842742919922
2018-07-05,133.2899932861328,191.56954956054688
2018-07-06,134.08999633789062,192.4376678466797
2018-07-09,135.52000427246094,193.79757690429688
2018-07-10,136.69000244140625,194.36672973632812
2018-07-11,138.14999389648438,196.6043701171875
2018-07-12,139.89999389648438,200.40447998046875
2018-07-13,139.4199981689453,198.6008453369141
2018-07-16,138.4600067138672,196.83583068847656
2018-07-17,139.63999938964844,199.0445098876953
2018-07-18,140.89999389648438,200.9638671875
2018-07-19,140.1300048828125,198.7455291748047
2018-07-20,140.99000549316406,199.37242126464844
2018-07-23,140.02999877929688,200.4623565673828
2018-07-24,140.02999877929688,202.14056396484375
2018-07-25,142.63999938964844,206.5579833984375
2018-07-26,142.5,200.009033203125
2018-07-27,140.7100067138672,195.73626708984375
2018-07-30,136.47999572753906,190.8462371826172
2018-07-31,136.74000549316406,190.97166442871097
